Gc(J/m^2)	P
10.513006717345743	0.0002434771385053658
10.526317217088753	0.00024204572766384214
10.539627716831765	0.00024062395719770535
10.552938216574775	0.00023921175366159453
10.566248716317785	0.00023780904423575944
10.579559216060797	0.00023641575672117554
10.592869715803808	0.00023503181953299368
10.606180215546818	0.00023365716169498896
10.619490715289828	0.00023229171283356553
10.63280121503284	0.00023093540317276062
10.64611171477585	0.0002295881635278052
10.65942221451886	0.00022824992529990595
10.672732714261873	0.00022692062047113826
10.686043214004883	0.00022560018159822892
10.699353713747893	0.00022428854180767122
10.712664213490903	0.00022298563479050681
10.725974713233915	0.00022169139479644162
10.739285212976926	0.00022040575662929385
10.752595712719936	0.00021912865564155393
10.765906212462948	0.00021786002772905544
10.779216712205958	0.00021659980932620115
10.792527211948968	0.000215347937400856
10.805837711691979	0.00021410434944924006
10.81914821143499	0.00021286898349159866
10.832458711178	0.0002116417780662072
10.845769210921011	0.00021042267222592947
10.859079710664023	0.00020921160553244444
10.872390210407033	0.0002080085180516944
10.885700710150044	0.00020681335034988813
10.899011209893054	0.00020562604348794977
10.912321709636066	0.00020444653901741106
10.925632209379076	0.00020327477897630342
10.938942709122086	0.0002021107058836069
10.952253208865098	0.00020095426273603056
10.965563708608109	0.00019980539300246125
10.978874208351119	0.00019866404062074405
10.992184708094129	0.0001975301499923532
11.005495207837141	0.00019640366597906134
11.018805707580151	0.00019528453389794365
11.032116207323162	0.000194172699517714
11.045426707066174	0.00019306810905428406
11.058737206809184	0.00019197070916687764
11.072047706552194	0.00019088044695403372
11.085358206295204	0.0001897972699492767
11.098668706038216	0.00018872112611756364
11.111979205781227	0.0001876519638509544
11.125289705524237	0.0001865897319650589
11.138600205267249	0.00018553437969492936
11.151910705010259	0.00018448585669150752
11.16522120475327	0.00018344411301773889
11.17853170449628	0.00018240909914457593
11.191842204239292	0.00018138076594786945
11.205152703982302	0.0001803590647039277
11.218463203725312	0.00017934394708674084
11.231773703468324	0.00017833536516376203
11.245084203211334	0.00017733327139257682
11.258394702954345	0.00017633761861735042
11.271705202697355	0.00017534836006549703
11.285015702440367	0.00017436544934412712
11.298326202183377	0.0001733888404363837
11.311636701926387	0.0001724184876984447
11.3249472016694	0.00017145434585608132
11.33825770141241	0.0001704963700012163
11.35156820115542	0.0001695445155885933
11.36487870089843	0.00016859873843300122
11.378189200641442	0.00016765899470527756
11.391499700384452	0.00016672524092975483
11.404810200127462	0.00016579743398104085
11.418120699870475	0.00016487553108046615
11.431431199613485	0.00016395948979341934
11.444741699356495	0.00016304926802634956
11.458052199099507	0.00016214482402321373
11.471362698842517	0.00016124611636281205
11.484673198585527	0.00016035310395601243
11.497983698328538	0.00015946574604253083
11.51129419807155	0.0001585840021880447
11.52460469781456	0.00015770783228108431
11.53791519755757	0.00015683719653092343
11.551225697300582	0.00015597205546380444
11.564536197043592	0.00015511236992094002
11.577846696786603	0.0001542581010549604
11.591157196529613	0.000153409210328026
11.604467696272625	0.00015256565950827472
11.617778196015635	0.00015172741066782347
11.631088695758645	0.00015089442617954862
11.644399195501657	0.00015006666871486551
11.657709695244668	0.00014924410124073084
11.671020194987678	0.00014842668701742223
11.684330694730688	0.00014761438959565165
11.6976411944737	0.00014680717281412292
11.71095169421671	0.00014600500079720025
11.72426219395972	0.00014520783795213266
11.737572693702733	0.00014441564896672254
11.750883193445743	0.00014362839880699418
11.764193693188753	0.00014284605271452921
11.777504192931763	0.00014206857620402413
11.790814692674775	0.0001412959350612919
11.804125192417786	0.00014052809534048638
11.817435692160796	0.00013976502336221497
11.830746191903808	0.00013900668571076302
11.844056691646818	0.00013825304923198445
11.857367191389828	0.0001375040810313033
11.870677691132839	0.00013675974847082717
11.88398819087585	0.00013602001916801498
11.897298690618861	0.0001352848609925683
11.910609190361871	0.0001345542420648771
11.923919690104883	0.00013382813075357713
11.937230189847893	0.00013310649567344068
11.950540689590904	0.00013238930568348906
11.963851189333914	0.00013167652988455014
11.977161689076926	0.00013096813761714898
11.990472188819936	0.00013026409846006448
12.003782688562946	0.0001295643822273318
12.017093188305958	0.00012886895896713213
12.030403688048969	0.0001281777989592392
12.043714187791979	0.00012749087271313186
12.05702468753499	0.00012680815096621778
12.070335187278001	0.00012612960468161294
12.083645687021011	0.00012545520504647634
12.096956186764022	0.00012478492346990055
12.110266686507034	0.00012411873158102438
12.123577186250044	0.00012345660122736746
12.136887685993054	0.00012279850447283192
12.150198185736064	0.00012214441359570394
12.163508685479076	0.00012149430108709947
12.176819185222087	0.00012084813964907681
12.190129684965097	0.00012020590219274929
12.203440184708109	0.00011956756183650885
12.21675068445112	0.00011893309190458279
12.23006118419413	0.0001183024659248133
12.24337168393714	0.00011767565762732524
12.256682183680152	0.00011705264094252765
12.269992683423162	0.00011643338999978159
12.283303183166172	0.00011581787912506858
12.296613682909184	0.00011520608284032452
12.309924182652194	0.00011459797586088616
12.323234682395205	0.00011399353309426985
12.336545182138215	0.00011339272963850622
12.349855681881227	0.00011279554078047482
12.363166181624237	0.0001122019419945719
12.376476681367247	0.00011161190894060091
12.38978718111026	0.00011102541746299543
12.40309768085327	0.00011044244358848765
12.41640818059628	0.00010986296352499814
12.42971868033929	0.00010928695366008156
12.443029180082302	0.00010871439055959442
12.456339679825312	0.0001081452509656966
12.469650179568323	0.00010757951179585223
12.482960679311335	0.00010701715014127533
12.496271179054345	0.00010645814326526448
12.509581678797355	0.00010590246860209263
12.522892178540365	0.00010535010375545273
12.536202678283377	0.00010480102649668144
12.549513178026388	0.00010425521476409294
12.562823677769398	0.00010371264666098057
12.57613417751241	0.00010317330045472861
12.58944467725542	0.00010263715457503597
12.60275517699843	0.00010210418761269491
12.61606567674144	0.00010157437831825877
12.629376176484453	0.00010104770560115384
12.642686676227463	0.00010052414852745883
12.655997175970473	0.00010000368631968293
12.669307675713485	9.948629835454526e-05
12.682618175456495	9.897196416208676e-05
12.695928675199506	9.846066342489301e-05
12.709239174942516	9.795237597565176e-05
12.722549674685528	9.744708179737493e-05
12.735860174428538	9.694476102084515e-05
12.749170674171548	9.644539392439366e-05
12.76248117391456	9.5948960932013e-05
12.77579167365757	9.545544261257977e-05
12.78910217340058	9.496481967852244e-05
12.802412673143591	9.447707298460006e-05
12.815723172886603	9.399218352679206e-05
12.829033672629613	9.351013244129902e-05
12.842344172372623	9.303090100309941e-05
12.855654672115636	9.255447062495037e-05
12.868965171858646	9.208082285638852e-05
12.882275671601656	9.160993938261974e-05
12.895586171344666	9.114180202296485e-05
12.908896671087678	9.06763927304155e-05
12.922207170830688	9.021369359030196e-05
12.935517670573699	8.975368681884976e-05
12.94882817031671	8.929635476273567e-05
12.962138670059721	8.884167989764435e-05
12.975449169802731	8.838964482726919e-05
12.988759669545741	8.794023228242409e-05
13.002070169288753	8.74934251199333e-05
13.015380669031764	8.704920632152113e-05
13.028691168774774	8.660755899292383e-05
13.042001668517786	8.61684663627793e-05
13.055312168260796	8.573191178196105e-05
13.068622668003806	8.529787872202377e-05
13.081933167746817	8.486635077475935e-05
13.095243667489829	8.443731165097557e-05
13.108554167232839	8.401074517960794e-05
13.12186466697585	8.358663530683152e-05
13.135175166718861	8.316496609495072e-05
13.148485666461871	8.274572172162209e-05
13.161796166204882	8.232888647885517e-05
13.175106665947892	8.191444477212428e-05
13.188417165690904	8.150238111948038e-05
13.201727665433914	8.109268015055182e-05
13.215038165176924	8.068532660598926e-05
13.228348664919936	8.02803053361334e-05
13.241659164662947	7.987760130012678e-05
13.254969664405957	7.947719956580279e-05
13.268280164148967	7.90790853079093e-05
13.28159066389198	7.868324380755354e-05
13.29490116363499	7.8289660451758e-05
13.308211663378	7.789832073201719e-05
13.321522163121012	7.750921024396451e-05
13.334832662864022	7.712231468604003e-05
